DataId,CommId,DeviceName,DeviceDateTime,AgeInSeconds,BatteryVoltage,GpsQuality,Latitude,Longitude,SubmergedPercent,Temperature0cm
9551616,"300234063602780","UOH-MS-0001",2015-09-13 06:03:06,21786,12,3,24.923513,-157.52681,14,26.6
9551293,"300234063602780","UOH-MS-0001",2015-09-13 05:00:08,18008,12,3,24.934673,-157.517975,15,26.65
9551227,"300234063602780","UOH-MS-0001",2015-09-13 04:00:07,14407,12,3,24.945843,-157.514053,10,26.65
9550911,"300234063602780","UOH-MS-0001",2015-09-13 03:00:36,10836,12,3,24.954018,-157.51239,14,26.7
9550843,"300234063602780","UOH-MS-0001",2015-09-13 02:00:09,7209,12,3,24.960337,-157.512024,11,26.7
9550531,"300234063602780","UOH-MS-0001",2015-09-13 01:00:34,3634,12,3,24.965961,-157.514832,10,26.7
9550454,"300234063602780","UOH-MS-0001",2015-09-13 00:00:55,55,12,3,24.972841,-157.522171,12,26.7
9550129,"300234063602780","UOH-MS-0001",2015-09-12 23:00:14,82814,12,3,24.980911,-157.532608,13,26.7
9550058,"300234063602780","UOH-MS-0001",2015-09-12 22:00:09,79209,12,3,24.988728,-157.543457,12,26.65
9549743,"300234063602780","UOH-MS-0001",2015-09-12 21:00:09,75609,12,3,24.993322,-157.553177,10,26.6
9549666,"300234063602780","UOH-MS-0001",2015-09-12 20:01:07,72067,12,3,24.996439,-157.562653,12,26.6
9549337,"300234063602780","UOH-MS-0001",2015-09-12 19:00:09,68409,12,3,25.00065,-157.574921,14,26.6
9549261,"300234063602780","UOH-MS-0001",2015-09-12 18:01:08,64868,12,3,25.002462,-157.58551,11,26.55
9548928,"300234063602780","UOH-MS-0001",2015-09-12 17:00:09,61209,12,3,25.002413,-157.593399,12,26.55
9548849,"300234063602780","UOH-MS-0001",2015-09-12 16:01:07,57667,12,3,25.001869,-157.602066,10,26.55
9548525,"300234063602780","UOH-MS-0001",2015-09-12 15:00:08,54008,12,3,24.999233,-157.612488,15,26.6
9548453,"300234063602780","UOH-MS-0001",2015-09-12 14:00:06,50406,12,3,24.99321,-157.622803,11,26.6
9548144,"300234063602780","UOH-MS-0001",2015-09-12 13:00:07,46807,12,3,24.985531,-157.629898,11,26.6
9548074,"300234063602780","UOH-MS-0001",2015-09-12 12:01:07,43267,12,3,24.977491,-157.63414,11,26.6
9547755,"300234063602780","UOH-MS-0001",2015-09-12 11:00:10,39610,12,3,24.968374,-157.639053,11,26.6
9547686,"300234063602780","UOH-MS-0001",2015-09-12 10:00:08,36008,12,3,24.959513,-157.640366,17,26.65
9547371,"300234063602780","UOH-MS-0001",2015-09-12 09:00:08,32408,12,3,24.951624,-157.641525,12,26.65
9547300,"300234063602780","UOH-MS-0001",2015-09-12 08:00:37,28837,12,3,24.945459,-157.640533,14,26.65
9546992,"300234063602780","UOH-MS-0001",2015-09-12 07:00:09,25209,12,3,24.940866,-157.636658,14,26.7
9546922,"300234063602780","UOH-MS-0001",2015-09-12 06:00:08,21608,12,3,24.937017,-157.630768,13,26.7
9546609,"300234063602780","UOH-MS-0001",2015-09-12 05:00:09,18009,12,3,24.935373,-157.626541,17,26.7
9546536,"300234063602780","UOH-MS-0001",2015-09-12 04:01:06,14466,12,3,24.936859,-157.622192,12,26.7
9546224,"300234063602780","UOH-MS-0001",2015-09-12 03:00:08,10808,12,3,24.937534,-157.616913,11,26.75
9546155,"300234063602780","UOH-MS-0001",2015-09-12 02:00:08,7208,12,3,24.940388,-157.611099,9,26.75
9545842,"300234063602780","UOH-MS-0001",2015-09-12 01:01:00,3660,12,3,24.945356,-157.605621,12,26.75
9545772,"300234063602780","UOH-MS-0001",2015-09-12 00:00:08,8,12,3,24.952225,-157.601944,13,26.75
9545420,"300234063602780","UOH-MS-0001",2015-09-11 23:00:07,82807,12,3,24.959131,-157.600235,12,26.75
9545380,"300234063602780","UOH-MS-0001",2015-09-11 22:01:36,79296,12,3,24.967367,-157.599075,10,26.75
9545050,"300234063602780","UOH-MS-0001",2015-09-11 21:00:12,75612,12,3,24.9765,-157.600708,15,26.75
9544956,"300234063602780","UOH-MS-0001",2015-09-11 20:00:08,72008,12,3,24.98435,-157.604568,11,26.75
9544628,"300234063602780","UOH-MS-0001",2015-09-11 19:00:08,68408,12,3,24.991945,-157.609009,11,26.75
9544536,"300234063602780","UOH-MS-0001",2015-09-11 18:02:30,64950,12,3,25.000273,-157.614319,15,26.75
9544213,"300234063602780","UOH-MS-0001",2015-09-11 17:00:12,61212,12,3,25.007992,-157.623383,12,26.75
9544132,"300234063602780","UOH-MS-0001",2015-09-11 16:02:31,57751,12,3,25.014599,-157.63205,12,26.75
9543800,"300234063602780","UOH-MS-0001",2015-09-11 15:00:09,54009,12,3,25.018763,-157.642014,18,26.8
9543708,"300234063602780","UOH-MS-0001",2015-09-11 14:00:08,50408,12,3,25.019745,-157.65271,15,26.8
9543378,"300234063602780","UOH-MS-0001",2015-09-11 13:00:10,46810,12,3,25.018459,-157.661804,13,26.8
9543282,"300234063602780","UOH-MS-0001",2015-09-11 12:02:06,43326,12,3,25.017656,-157.671158,13,26.8
9542943,"300234063602780","UOH-MS-0001",2015-09-11 11:01:30,39690,12,3,25.019299,-157.685379,17,26.8
9542853,"300234063602780","UOH-MS-0001",2015-09-11 10:00:08,36008,12,3,25.017481,-157.701721,13,26.85
9542526,"300234063602780","UOH-MS-0001",2015-09-11 09:00:07,32407,12,3,25.014454,-157.715897,14,26.85
9542431,"300234063602780","UOH-MS-0001",2015-09-11 08:02:24,28944,12,3,25.009495,-157.730408,15,26.85
9542100,"300234063602780","UOH-MS-0001",2015-09-11 07:00:08,25208,12,3,25.000156,-157.743378,14,26.85
9542013,"300234063602780","UOH-MS-0001",2015-09-11 06:00:08,21608,12,3,24.992035,-157.750183,16,26.85
9541686,"300234063602780","UOH-MS-0001",2015-09-11 05:03:06,18186,12,3,24.984245,-157.753448,11,26.9
9541600,"300234063602780","UOH-MS-0001",2015-09-11 04:04:00,14640,12,2,24.975464,-157.757095,20,26.9
9541248,"300234063602780","UOH-MS-0001",2015-09-11 03:00:11,10811,12,3,24.965925,-157.76152,14,26.95
9541150,"300234063602780","UOH-MS-0001",2015-09-11 02:00:09,7209,12,3,24.959175,-157.765396,10,26.95
9540817,"300234063602780","UOH-MS-0001",2015-09-11 01:00:08,3608,12,3,24.95196,-157.770676,13,26.95
9540720,"300234063602780","UOH-MS-0001",2015-09-11 00:01:06,66,12,3,24.945929,-157.77449,13,27
9540376,"300234063602780","UOH-MS-0001",2015-09-10 23:00:09,82809,12,3,24.94503,-157.778214,15,27
9540285,"300234063602780","UOH-MS-0001",2015-09-10 22:00:08,79208,12,3,24.943527,-157.785339,13,27
9539929,"300234063602780","UOH-MS-0001",2015-09-10 21:00:07,75607,12,3,24.940073,-157.794327,17,27
9539834,"300234063602780","UOH-MS-0001",2015-09-10 20:02:00,72120,12,3,24.936628,-157.802658,14,27
9539493,"300234063602780","UOH-MS-0001",2015-09-10 19:00:09,68409,12,3,24.935282,-157.811203,13,27
9539397,"300234063602780","UOH-MS-0001",2015-09-10 18:00:08,64808,12,3,24.935173,-157.819565,11,27.05
9539043,"300234063602780","UOH-MS-0001",2015-09-10 17:00:08,61208,12,3,24.935896,-157.826157,12,27.05
9538950,"300234063602780","UOH-MS-0001",2015-09-10 16:02:30,57750,12,3,24.938185,-157.832764,17,27.05
9538599,"300234063602780","UOH-MS-0001",2015-09-10 15:00:09,54009,12,3,24.941631,-157.840652,11,27.05
9538509,"300234063602780","UOH-MS-0001",2015-09-10 14:00:08,50408,12,3,24.941633,-157.848526,17,27.05
9538167,"300234063602780","UOH-MS-0001",2015-09-10 13:00:08,46808,12,3,24.941488,-157.855728,10,27.05
9538070,"300234063602780","UOH-MS-0001",2015-09-10 12:00:37,43237,12,3,24.941338,-157.862869,12,27.05
9537712,"300234063602780","UOH-MS-0001",2015-09-10 11:00:09,39609,12,3,24.940615,-157.871307,11,27.05
9537622,"300234063602780","UOH-MS-0001",2015-09-10 10:00:08,36008,12,3,24.941713,-157.877365,12,27.1
9537270,"300234063602780","UOH-MS-0001",2015-09-10 09:00:09,32409,12,3,24.94265,-157.884567,11,27.1
9537176,"300234063602780","UOH-MS-0001",2015-09-10 08:01:01,28861,12,3,24.941538,-157.89505,12,27.1
9536827,"300234063602780","UOH-MS-0001",2015-09-10 07:00:09,25209,12,3,24.938005,-157.905273,15,27.1
9536726,"300234063602780","UOH-MS-0001",2015-09-10 06:00:09,21609,12,3,24.936033,-157.914139,12,27.1
9536375,"300234063602780","UOH-MS-0001",2015-09-10 05:00:09,18009,12,3,24.935364,-157.922775,12,27.1
9536281,"300234063602780","UOH-MS-0001",2015-09-10 04:01:01,14461,12,3,24.934128,-157.928864,13,27.15
9535934,"300234063602780","UOH-MS-0001",2015-09-10 03:00:13,10813,12,3,24.930588,-157.93573,13,27.15
9535814,"300234063602780","UOH-MS-0001",2015-09-10 02:00:07,7207,12,3,24.92561,-157.939926,13,27.15
9535485,"300234063602780","UOH-MS-0001",2015-09-10 01:00:08,3608,12,3,24.92087,-157.941879,13,27.15
9535390,"300234063602780","UOH-MS-0001",2015-09-10 00:00:55,55,12,3,24.915188,-157.941589,14,27.15
9535040,"300234063602780","UOH-MS-0001",2015-09-09 23:00:08,82808,12,3,24.911465,-157.940781,13,27.1
9534935,"300234063602780","UOH-MS-0001",2015-09-09 22:00:08,79208,12,3,24.908413,-157.939545,19,27.1
9534603,"300234063602780","UOH-MS-0001",2015-09-09 21:01:01,75661,12,3,24.906487,-157.93782,13,27.05
9534495,"300234063602780","UOH-MS-0001",2015-09-09 20:00:08,72008,12,3,24.904982,-157.936981,15,27.05
9534026,"300234063602780","UOH-MS-0001",2015-09-09 19:00:09,68409,12,3,24.905663,-157.935303,17,27.05
9533927,"300234063602780","UOH-MS-0001",2015-09-09 18:02:08,64928,12,3,24.90793,-157.933228,15,27.05
9533824,"300234063602780","UOH-MS-0001",2015-09-09 17:00:09,61209,12,3,24.909443,-157.930649,11,27.05
9533728,"300234063602780","UOH-MS-0001",2015-09-09 16:00:09,57609,12,3,24.912252,-157.926178,12,27.05
9533621,"300234063602780","UOH-MS-0001",2015-09-09 15:00:07,54007,12,3,24.916304,-157.92215,12,27.05
9533531,"300234063602780","UOH-MS-0001",2015-09-09 14:03:00,50580,12,3,24.919962,-157.918671,14,27.05
9533424,"300234063602780","UOH-MS-0001",2015-09-09 13:00:07,46807,12,3,24.92627,-157.913055,12,27.05
9533319,"300234063602780","UOH-MS-0001",2015-09-09 12:01:54,43314,12,3,24.933001,-157.90976,16,27.05
9533213,"300234063602780","UOH-MS-0001",2015-09-09 11:00:09,39609,12,3,24.94095,-157.909088,14,27.1
9533112,"300234063602780","UOH-MS-0001",2015-09-09 10:00:09,36009,12,3,24.950506,-157.91124,17,27.1
9533014,"300234063602780","UOH-MS-0001",2015-09-09 09:00:07,32407,12,3,24.960318,-157.914261,13,27.1
9532904,"300234063602780","UOH-MS-0001",2015-09-09 08:01:31,28891,12,3,24.968227,-157.91893,9,27.1
9532800,"300234063602780","UOH-MS-0001",2015-09-09 07:00:08,25208,12,3,24.973515,-157.925491,15,27.1
9532706,"300234063602780","UOH-MS-0001",2015-09-09 06:00:08,21608,12,3,24.978163,-157.935547,11,27.15
9532599,"300234063602780","UOH-MS-0001",2015-09-09 05:00:08,18008,12,3,24.983261,-157.94902,13,27.15
9532500,"300234063602780","UOH-MS-0001",2015-09-09 04:01:36,14496,12,3,24.988073,-157.96138,17,27.2
9532396,"300234063602780","UOH-MS-0001",2015-09-09 03:00:08,10808,12,3,24.991512,-157.973602,11,27.2
9532300,"300234063602780","UOH-MS-0001",2015-09-09 02:00:08,7208,12,3,24.991716,-157.986343,15,27.25
9532202,"300234063602780","UOH-MS-0001",2015-09-09 01:01:06,3666,12,3,24.989025,-157.999435,14,27.25
9532104,"300234063602780","UOH-MS-0001",2015-09-09 00:00:18,18,12,3,24.984648,-158.011581,10,27.25
9531999,"300234063602780","UOH-MS-0001",2015-09-08 23:00:07,82807,12,3,24.979151,-158.020874,15,27.2
9531889,"300234063602780","UOH-MS-0001",2015-09-08 22:00:37,79237,12,3,24.973763,-158.02951,10,27.2
9531787,"300234063602780","UOH-MS-0001",2015-09-08 21:00:09,75609,12,3,24.969992,-158.038605,10,27.15
9531689,"300234063602780","UOH-MS-0001",2015-09-08 20:00:07,72007,12,3,24.965584,-158.047226,11,27.1
9531587,"300234063602780","UOH-MS-0001",2015-09-08 19:00:08,68408,12,3,24.959236,-158.051392,11,27.1
9531490,"300234063602780","UOH-MS-0001",2015-09-08 18:01:36,64896,12,3,24.953924,-158.054581,9,27.1
9531389,"300234063602780","UOH-MS-0001",2015-09-08 17:00:08,61208,12,3,24.950554,-158.058975,12,27.05
9531293,"300234063602780","UOH-MS-0001",2015-09-08 16:00:36,57636,12,3,24.946417,-158.06366,14,27.05
9531186,"300234063602780","UOH-MS-0001",2015-09-08 15:00:10,54010,12,3,24.941126,-158.071426,10,27.1
9531109,"300234063602780","UOH-MS-0001",2015-09-08 14:00:08,50408,12,3,24.934376,-158.078613,9,27.1
9531030,"300234063602780","UOH-MS-0001",2015-09-08 13:00:35,46835,12,3,24.926702,-158.079117,12,27.1
9530952,"300234063602780","UOH-MS-0001",2015-09-08 12:00:09,43209,12,3,24.922621,-158.077087,12,27.1
9530866,"300234063602780","UOH-MS-0001",2015-09-08 11:00:09,39609,12,3,24.921131,-158.072739,11,27.1
9530791,"300234063602780","UOH-MS-0001",2015-09-08 10:00:36,36036,12,3,24.920212,-158.069946,9,27.15
9530705,"300234063602780","UOH-MS-0001",2015-09-08 09:00:07,32407,12,3,24.920475,-158.068451,11,27.15
9530632,"300234063602780","UOH-MS-0001",2015-09-08 08:00:07,28807,12,3,24.923615,-158.066498,11,27.15
9530554,"300234063602780","UOH-MS-0001",2015-09-08 07:00:07,25207,12,3,24.928955,-158.066971,12,27.15
9530478,"300234063602780","UOH-MS-0001",2015-09-08 06:01:54,21714,12,3,24.936764,-158.068039,12,27.2
9530393,"300234063602780","UOH-MS-0001",2015-09-08 05:00:07,18007,12,3,24.94504,-158.072067,10,27.25
9530318,"300234063602780","UOH-MS-0001",2015-09-08 04:00:07,14407,12,3,24.952351,-158.08078,12,27.3
9530241,"300234063602780","UOH-MS-0001",2015-09-08 03:01:31,10891,12,3,24.95985,-158.092346,11,27.3
9530173,"300234063602780","UOH-MS-0001",2015-09-08 02:00:11,7211,12,3,24.967442,-158.107269,19,27.35
9530097,"300234063602780","UOH-MS-0001",2015-09-08 01:00:08,3608,12,3,24.973131,-158.125397,13,27.3
9530026,"300234063602780","UOH-MS-0001",2015-09-08 00:00:37,37,12,3,24.977249,-158.143402,11,27.25
9529948,"300234063602780","UOH-MS-0001",2015-09-07 23:00:09,82809,12,3,24.978361,-158.163162,9,27.2
9529875,"300234063602780","UOH-MS-0001",2015-09-07 22:00:08,79208,12,3,24.978567,-158.183899,10,27.15
9529803,"300234063602780","UOH-MS-0001",2015-09-07 21:00:08,75608,12,3,24.975546,-158.204788,14,27.05
9529734,"300234063602780","UOH-MS-0001",2015-09-07 20:00:55,72055,12,3,24.969406,-158.223572,11,27.05
9529656,"300234063602780","UOH-MS-0001",2015-09-07 19:00:07,68407,11.8,3,24.962467,-158.242111,11,27
9529581,"300234063602780","UOH-MS-0001",2015-09-07 18:00:07,64807,11.8,3,24.954445,-158.258469,11,27
9529499,"300234063602780","UOH-MS-0001",2015-09-07 17:00:06,61206,11.8,3,24.944286,-158.273529,9,26.95
9529428,"300234063602780","UOH-MS-0001",2015-09-07 16:00:37,57637,11.8,3,24.932653,-158.285355,13,27
9529347,"300234063602780","UOH-MS-0001",2015-09-07 15:00:11,54011,11.8,3,24.918774,-158.294937,13,27
9529274,"300234063602780","UOH-MS-0001",2015-09-07 14:00:14,50414,11.8,3,24.904827,-158.305054,10,27
9529197,"300234063602780","UOH-MS-0001",2015-09-07 13:00:09,46809,11.8,3,24.891245,-158.316681,13,27
9529109,"300234063602780","UOH-MS-0001",2015-09-07 12:02:25,43345,11.8,3,24.877481,-158.325714,12,27
9529023,"300234063602780","UOH-MS-0001",2015-09-07 11:00:08,39608,11.8,3,24.863003,-158.328964,10,27
9528949,"300234063602780","UOH-MS-0001",2015-09-07 10:00:08,36008,11.8,3,24.850588,-158.328323,14,27
9528860,"300234063602780","UOH-MS-0001",2015-09-07 09:00:08,32408,11.8,3,24.840408,-158.325272,15,27
9528786,"300234063602780","UOH-MS-0001",2015-09-07 08:01:07,28867,11.8,3,24.833273,-158.319931,12,27.05
9528701,"300234063602780","UOH-MS-0001",2015-09-07 07:00:08,25208,11.8,3,24.829859,-158.315475,10,27.05
9528628,"300234063602780","UOH-MS-0001",2015-09-07 06:00:09,21609,11.8,3,24.829485,-158.312943,14,27.05
9528549,"300234063602780","UOH-MS-0001",2015-09-07 05:00:08,18008,11.8,3,24.829882,-158.310638,10,27.05
9528477,"300234063602780","UOH-MS-0001",2015-09-07 04:00:36,14436,11.8,3,24.829708,-158.306686,14,27.1
9528394,"300234063602780","UOH-MS-0001",2015-09-07 03:00:07,10807,11.8,3,24.829538,-158.305237,10,27.1
9528323,"300234063602780","UOH-MS-0001",2015-09-07 02:00:08,7208,11.8,3,24.829544,-158.308258,10,27.1
9528246,"300234063602780","UOH-MS-0001",2015-09-07 01:01:07,3667,11.8,3,24.831066,-158.317398,11,27.1
9528171,"300234063602780","UOH-MS-0001",2015-09-07 00:00:10,10,11.8,3,24.831825,-158.330978,16,27.1
9528086,"300234063602780","UOH-MS-0001",2015-09-06 23:00:09,82809,11.8,3,24.83028,-158.346085,11,27.05
9528012,"300234063602780","UOH-MS-0001",2015-09-06 22:01:36,79296,11.8,3,24.827139,-158.360687,11,27.05
9527938,"300234063602780","UOH-MS-0001",2015-09-06 21:00:11,75611,11.8,3,24.822111,-158.375671,11,27
9527864,"300234063602780","UOH-MS-0001",2015-09-06 20:01:30,72090,11.8,3,24.816406,-158.389053,13,27
9527784,"300234063602780","UOH-MS-0001",2015-09-06 19:00:08,68408,11.8,3,24.811531,-158.40152,10,26.95
9527704,"300234063602780","UOH-MS-0001",2015-09-06 18:00:08,64808,11.8,3,24.80724,-158.410751,13,26.95
9527628,"300234063602780","UOH-MS-0001",2015-09-06 17:00:08,61208,11.8,3,24.800203,-158.418701,10,26.95
9527558,"300234063602780","UOH-MS-0001",2015-09-06 16:00:54,57654,11.8,3,24.791288,-158.422821,10,26.95
9527477,"300234063602780","UOH-MS-0001",2015-09-06 15:00:08,54008,11.8,3,24.782724,-158.426407,13,26.95
9527403,"300234063602780","UOH-MS-0001",2015-09-06 14:00:07,50407,11.8,3,24.773075,-158.431152,9,26.95
9527327,"300234063602780","UOH-MS-0001",2015-09-06 13:01:23,46883,11.8,3,24.764303,-158.435547,10,26.95
9527254,"300234063602780","UOH-MS-0001",2015-09-06 12:00:07,43207,11.8,3,24.754053,-158.442245,11,26.95
9527175,"300234063602780","UOH-MS-0001",2015-09-06 11:00:08,39608,11.8,3,24.743752,-158.449402,13,27
9527107,"300234063602780","UOH-MS-0001",2015-09-06 10:00:54,36054,11.8,3,24.733047,-158.454147,12,27
9527034,"300234063602780","UOH-MS-0001",2015-09-06 09:00:08,32408,11.8,3,24.72262,-158.458893,9,27
9526966,"300234063602780","UOH-MS-0001",2015-09-06 08:00:09,28809,11.8,3,24.711887,-158.462326,10,27
9526890,"300234063602780","UOH-MS-0001",2015-09-06 07:00:08,25208,11.8,3,24.702345,-158.465469,13,27.05
9526819,"300234063602780","UOH-MS-0001",2015-09-06 06:01:06,21666,11.8,3,24.694056,-158.467178,10,27.05
9526717,"300234063602780","UOH-MS-0001",2015-09-06 05:00:10,18010,11.8,3,24.683714,-158.468018,12,27.1
9526674,"300234063602780","UOH-MS-0001",2015-09-06 04:00:08,14408,11.8,3,24.674526,-158.468918,13,27.15
9526599,"300234063602780","UOH-MS-0001",2015-09-06 03:00:08,10808,11.8,3,24.666918,-158.466507,11,27.2
9526532,"300234063602780","UOH-MS-0001",2015-09-06 02:00:36,7236,11.8,3,24.660101,-158.462296,10,27.2
9526426,"300234063602780","UOH-MS-0001",2015-09-06 01:00:08,3608,11.8,3,24.653894,-158.456619,11,27.2
9526386,"300234063602780","UOH-MS-0001",2015-09-06 00:00:07,7,11.8,3,24.64727,-158.452499,12,27.2
9526308,"300234063602780","UOH-MS-0001",2015-09-05 23:00:07,82807,11.8,3,24.640696,-158.450577,10,27.15
9526245,"300234063602780","UOH-MS-0001",2015-09-05 22:00:54,79254,11.8,3,24.634474,-158.446915,13,27.05
9526170,"300234063602780","UOH-MS-0001",2015-09-05 21:00:07,75607,11.8,3,24.630819,-158.443192,9,27
9526100,"300234063602780","UOH-MS-0001",2015-09-05 20:00:08,72008,11.8,3,24.628923,-158.437744,13,27
9526030,"300234063602780","UOH-MS-0001",2015-09-05 19:00:07,68407,11.8,3,24.627293,-158.430435,10,26.95
9525964,"300234063602780","UOH-MS-0001",2015-09-05 18:00:55,64855,11.8,3,24.624737,-158.424072,10,26.95
9525894,"300234063602780","UOH-MS-0001",2015-09-05 17:00:10,61210,11.8,3,24.621304,-158.420319,10,26.95
9525830,"300234063602780","UOH-MS-0001",2015-09-05 16:00:09,57609,11.8,3,24.618742,-158.416016,12,26.95
9525758,"300234063602780","UOH-MS-0001",2015-09-05 15:00:08,54008,11.8,3,24.617792,-158.411423,12,26.95
9525688,"300234063602780","UOH-MS-0001",2015-09-05 14:01:37,50497,11.8,3,24.61937,-158.411011,12,26.95
9525620,"300234063602780","UOH-MS-0001",2015-09-05 13:00:11,46811,11.8,3,24.621181,-158.41124,10,26.95
9525547,"300234063602780","UOH-MS-0001",2015-09-05 12:00:08,43208,11.8,3,24.62355,-158.412491,12,26.95
9525462,"300234063602780","UOH-MS-0001",2015-09-05 11:00:08,39608,11.8,3,24.624916,-158.41777,11,26.95
9525398,"300234063602780","UOH-MS-0001",2015-09-05 10:01:37,36097,11.8,3,24.623203,-158.424942,11,26.95
9525324,"300234063602780","UOH-MS-0001",2015-09-05 09:00:08,32408,11.8,3,24.618893,-158.431015,12,27
9525254,"300234063602780","UOH-MS-0001",2015-09-05 08:00:09,28809,11.8,3,24.612741,-158.434647,16,27
9525180,"300234063602780","UOH-MS-0001",2015-09-05 07:00:07,25207,11.8,3,24.605188,-158.440689,10,27
9525114,"300234063602780","UOH-MS-0001",2015-09-05 06:01:55,21715,11.8,3,24.595585,-158.446259,11,27
9525042,"300234063602780","UOH-MS-0001",2015-09-05 05:00:08,18008,11.8,3,24.585428,-158.450363,12,27
9524976,"300234063602780","UOH-MS-0001",2015-09-05 04:00:07,14407,11.8,3,24.576494,-158.450439,11,27.05
9524900,"300234063602780","UOH-MS-0001",2015-09-05 03:00:08,10808,11.8,3,24.566477,-158.449905,13,27.1
9524828,"300234063602780","UOH-MS-0001",2015-09-05 02:01:06,7266,11.8,3,24.554777,-158.448715,13,27.1
9524758,"300234063602780","UOH-MS-0001",2015-09-05 01:00:08,3608,11.8,3,24.54184,-158.446823,9,27.1
9524691,"300234063602780","UOH-MS-0001",2015-09-05 00:01:06,66,11.8,3,24.529774,-158.441879,12,27.1
9524619,"300234063602780","UOH-MS-0001",2015-09-04 23:03:01,82981,11.8,3,24.518995,-158.436844,12,27.05
9524551,"300234063602780","UOH-MS-0001",2015-09-04 22:00:10,79210,11.8,3,24.507851,-158.430344,14,27
9524469,"300234063602780","UOH-MS-0001",2015-09-04 21:00:08,75608,11.8,3,24.496355,-158.421982,10,27
9524400,"300234063602780","UOH-MS-0001",2015-09-04 20:01:25,72085,11.8,3,24.485142,-158.412613,13,26.95
9524212,"300234063602780","UOH-MS-0001",2015-09-04 19:00:07,68407,11.8,3,24.47727,-158.401886,13,26.95
